Source,Target,Amount,LND1
434,12612,4,"[[434, 84, 12325, 9795, 12858, 12612], np.float64(2.00101), np.int64(194), 6, 'Success']"
10657,516,69,"[[10657, 10294, 2223, 167, 3892, 3221, 6035, 377, 516], np.float64(2.22124), np.int64(512), 9, 'Success']"
3325,3250,502,"[[3325, 196, 609, 3250], np.float64(1.5025), np.int64(180), 4, 'Success']"
2505,11590,7910,"[[2505, 600, 12325, 12238, 11590], np.float64(24.04735), np.int64(154), 5, 'Success']"
3557,865,52511,"[[3557, 67, 173, 60, 12476, 865], np.float64(5.1381), np.int64(156), 6, 'Success']"
11045,8460,627944,"[[11045, 794, 10850, 8460], np.float64(2.25589), np.int64(114), 4, 'Failure']"
5103,11904,1090841,"[[5103, 12325, 5199, 6918, 11904], np.float64(10001.09084), np.int64(154), 5, 'Failure']"
6262,228,12024651,"[[6262, 2734, 2578, 228], np.float64(30063.6275), np.int64(202), 4, 'Failure']"
9987,7152,5,"[[9987, 7218, 3083, 6274, 7152], np.float64(0.0), np.int64(472), 5, 'Success']"
7910,9437,74,"[[7910, 6274, 2223, 609, 4438, 5914, 4967, 9437], np.float64(101.64629000000002), np.int64(384), 8, 'Success']"
10690,3393,520,"[[10690, 10294, 2223, 108, 3393], np.float64(1.88288), np.int64(244), 5, 'Success']"
4602,6543,9768,"[[4602, 3083, 8688, 167, 6876, 855, 6543], np.float64(40.96653), np.int64(334), 7, 'Success']"
5778,9426,39944,"[[5778, 609, 2706, 2863, 9426], np.float64(1.07989), np.int64(160), 5, 'Failure']"
4842,6540,952588,"[[4842, 4792, 12768, 12823, 2909, 5585, 6540], np.float64(2888.76418), np.int64(254), 7, 'Failure']"
3184,11413,1408070,"[[3184, 918, 18, 11413], np.float64(148.8476), np.int64(120), 4, 'Success']"
445,4777,15181038,"[[445, 383, 3997, 4777], np.float64(2975.48345), np.int64(120), 4, 'Failure']"
1467,12863,1,"[[1467, 600, 12325, 10113, 12768, 12863], np.float64(0.003), np.int64(194), 6, 'Success']"
290,7139,25,"[[290, 148, 314, 7139], np.float64(1.00848), np.int64(218), 4, 'Success']"
7814,12407,726,"[[7814, 6274, 3083, 7218, 10294, 12407], np.float64(0.0), np.int64(616), 6, 'Success']"
2511,9739,6472,"[[2511, 1609, 9709, 175, 66, 9738, 9739], np.float64(4.61897), np.int64(218), 7, 'Success']"
10036,4355,19240,"[[10036, 9511, 12325, 26, 4355], np.float64(9.85174), np.int64(148), 5, 'Failure']"
6466,3632,368290,"[[6466, 3695, 131, 855, 3632], np.float64(3945.3192299999996), np.int64(160), 5, 'Failure']"
3352,991,4946261,"[[3352, 2359, 167, 991], np.float64(30.67759), np.int64(110), 4, 'Failure']"
698,614,22145922,"[[698, 614], 0, np.int64(40), 2, 'Success']"
5874,10246,7,"[[5874, 609, 36, 7218, 10246], np.float64(0.0007), np.int64(296), 5, 'Success']"
1305,3275,76,"[[1305, 21, 3275], np.float64(1.00008), np.int64(80), 3, 'Success']"
1699,3610,347,"[[1699, 919, 801, 2680, 600, 1059, 185, 3574, 3610], np.float64(3.08261), np.int64(314), 9, 'Success']"
7058,2017,4234,"[[7058, 6274, 2223, 167, 3892, 3221, 850, 2017], np.float64(14.13824), np.int64(374), 8, 'Success']"
13077,3957,78959,"[[13077, 6562, 3974, 2877, 3957], np.float64(2.47376), np.int64(160), 5, 'Failure']"
6566,1574,959923,"[[6566, 84, 1322, 1574], np.float64(22.19849), np.int64(100), 4, 'Failure']"
8347,6755,3433468,"[[8347, 233, 12325, 463, 22, 285, 6755], np.float64(5225.130340000001), np.int64(228), 7, 'Failure']"
3613,2177,23810428,"[[3613, 321, 2177], np.float64(24.81043), np.int64(74), 3, 'Failure']"
4522,7905,1,"[[4522, 3083, 6274, 7905], np.float64(0.0), np.int64(328), 4, 'Success']"
785,8039,31,"[[785, 723, 3292, 445, 8039], np.float64(1.08533), np.int64(134), 5, 'Success']"
6705,2097,808,"[[6705, 167, 8733, 3974, 2081, 2097], np.float64(2.42481), np.int64(190), 6, 'Success']"
1342,1831,8766,"[[1342, 1236, 3974, 12325, 6200, 2232, 1139, 126, 1831], np.float64(54.60016), np.int64(314), 9, 'Success']"
11922,11413,96277,"[[11922, 18, 11888, 1318, 12099, 11413], np.float64(28.78206), np.int64(194), 6, 'Failure']"
1455,24,792396,"[[1455, 55, 173, 141, 24], np.float64(45.83178), np.int64(116), 5, 'Failure']"
1318,4312,3908236,"[[1318, 172, 4312], np.float64(217.20298), np.int64(80), 3, 'Success']"
6414,12512,57575979,"[[6414, 53, 177, 52, 698, 12512], np.float64(60749.07458), np.int64(156), 6, 'Success']"
1635,7670,6,"[[1635, 1236, 2, 6274, 7670], np.float64(1.0), np.int64(242), 5, 'Success']"
1057,1386,22,"[[1057, 634, 36, 2, 1386], np.float64(5.09421), np.int64(170), 5, 'Success']"
10287,5142,785,"[[10287, 11049, 12325, 5052, 5142], np.float64(25.86551), np.int64(135), 5, 'Success']"
12364,686,2270,
6443,4459,46087,"[[6443, 18, 227, 6032, 4459], np.float64(5.70088), np.int64(160), 5, 'Failure']"
6252,2404,248810,"[[6252, 609, 6781, 167, 6214, 2404], np.float64(100.28041999999999), np.int64(190), 6, 'Failure']"
55,11067,7251370,"[[55, 11049, 131, 11067], np.float64(7411.90856), np.int64(101), 4, 'Failure']"
2683,3498,14178088,"[[2683, 177, 70, 420, 3498], np.float64(3143.3607899999997), np.int64(138), 5, 'Failure']"
2862,3301,10,"[[2862, 32, 9709, 108, 3301], np.float64(1.00999), np.int64(244), 5, 'Success']"
9683,10731,26,"[[9683, 8089, 12325, 10113, 4822, 10294, 10731], np.float64(0.0039), np.int64(442), 7, 'Success']"
6864,4513,977,"[[6864, 55, 167, 6876, 855, 4513], np.float64(3.37965), np.int64(190), 6, 'Success']"
6631,4704,5462,"[[6631, 6587, 695, 12292, 8448, 4704], np.float64(4.9496199999999995), np.int64(182), 6, 'Success']"
3966,6654,73467,"[[3966, 21, 6676, 293, 2967, 6654], np.float64(22.35114), np.int64(200), 6, 'Failure']"
5546,2821,426131,"[[5546, 5530, 6011, 3892, 12325, 10113, 12768, 13029, 1638, 2821], np.float64(137.3777), np.int64(354), 10, 'Failure']"
5027,1905,3718672,"[[5027, 91, 1905], np.float64(3719.172), np.int64(230), 3, 'Failure']"
4312,10,61182960,"[[4312, 172, 173, 55, 445, 301, 10], np.float64(44129.68856), np.int64(196), 7, 'Failure']"
11434,10611,4,"[[11434, 2537, 4822, 10294, 10611], np.float64(0.00012), np.int64(368), 5, 'Success']"
6244,12362,37,"[[6244, 10484, 64, 12362], np.float64(3.25596), np.int64(114), 4, 'Success']"
8550,12964,111,"[[8550, 24, 609, 8688, 12964], np.float64(0.03996), np.int64(154), 5, 'Success']"
310,4866,6096,"[[310, 53, 12325, 26, 4866], np.float64(5.02381), np.int64(148), 5, 'Success']"
11831,2250,76627,"[[11831, 6725, 10164, 12768, 10113, 2701, 3184, 2250], np.float64(22.99007), np.int64(660), 8, 'Success']"
532,315,114615,"[[532, 3766, 3462, 12325, 11317, 21, 315], np.float64(10032.01509), np.int64(234), 7, 'Failure']"
5880,3970,1116962,"[[5880, 3476, 612, 3970], np.float64(281.60799000000003), np.int64(120), 4, 'Success']"
570,148,55573470,"[[570, 60, 177, 148], np.float64(3058.79085), np.int64(78), 4, 'Success']"
5458,3208,5,"[[5458, 4822, 3083, 3208], np.float64(0.0), np.int64(328), 4, 'Success']"
9430,3033,98,"[[9430, 21, 3356, 3868, 3400, 3033], np.float64(1.0268599999999999), np.int64(200), 6, 'Success']"
1381,3190,840,"[[1381, 1139, 1059, 167, 3190], np.float64(3.5318699999999996), np.int64(150), 5, 'Success']"
12078,13026,5357,"[[12078, 4353, 2425, 19, 11844, 167, 13026], np.float64(1.06966), np.int64(234), 7, 'Success']"
2091,1852,66327,"[[2091, 2081, 19, 609, 6781, 6876, 855, 1852], np.float64(298.81322), np.int64(258), 8, 'Failure']"
5920,10225,820486,"[[5920, 2909, 12823, 12768, 12063, 10225], np.float64(546.7237299999999), np.int64(220), 6, 'Failure']"
2043,641,1537665,"[[2043, 32, 2, 641], np.float64(922.13806), np.int64(202), 4, 'Failure']"
5722,6722,12378769,"[[5722, 12325, 6722], np.float64(0.0), np.int64(74), 3, 'Success']"
12119,11098,5,"[[12119, 167, 3642, 11057, 11098], np.float64(0.00026000000000000003), np.int64(248), 5, 'Success']"
4817,4252,70,"[[4817, 21, 3083, 4252], np.float64(1.00007), np.int64(224), 4, 'Success']"
6426,12373,196,"[[6426, 2904, 2, 1394, 609, 12373], np.float64(1.0396), np.int64(178), 6, 'Success']"
4346,11195,6726,"[[4346, 855, 11195], np.float64(1.3452), np.int64(80), 3, 'Success']"
6586,1255,48891,"[[6586, 855, 6010, 600, 1236, 1255], np.float64(303.62298), np.int64(200), 6, 'Failure']"
2552,6185,450476,"[[2552, 66, 173, 60, 6185], np.float64(27.02618), np.int64(116), 5, 'Success']"
4982,3831,4853962,"[[4982, 175, 66, 3831], np.float64(269.21791), np.int64(98), 4, 'Failure']"
507,2904,47518255,"[[507, 32, 2904], np.float64(23712.60924), np.int64(184), 3, 'Failure']"
13017,11752,8,"[[13017, 167, 12325, 9314, 6079, 600, 11752], np.float64(26.02471), np.int64(224), 7, 'Success']"
4594,3926,23,"[[4594, 4593, 12325, 6200, 2232, 1139, 3926], np.float64(27.069650000000003), np.int64(338), 7, 'Success']"
2711,746,318,"[[2711, 3065, 108, 746], np.float64(0.66059), np.int64(100), 4, 'Success']"
5675,1286,4730,"[[5675, 4822, 6020, 149, 547, 264, 1286], np.float64(18.74484), np.int64(828), 7, 'Success']"
11814,3884,65573,"[[11814, 3591, 4816, 12157, 21, 3884], np.float64(4.40985), np.int64(200), 6, 'Failure']"
12476,6127,972983,"[[12476, 60, 175, 6421, 2039, 6127], np.float64(273.68958), np.int64(178), 6, 'Failure']"
12300,2297,1023907,"[[12300, 445, 1875, 2297], np.float64(105.41481), np.int64(224), 4, 'Failure']"
3869,1848,14646214,"[[3869, 1011, 3784, 356, 1848], np.float64(13963.639100000002), np.int64(160), 5, 'Failure']"
3801,8827,7,"[[3801, 2, 8768, 8827], np.float64(0.0), np.int64(202), 4, 'Success']"
3483,7927,59,"[[3483, 233, 10171, 7927], np.float64(2.00789), np.int64(114), 4, 'Success']"
10519,5249,255,
4860,10144,3324,"[[4860, 173, 78, 10144], np.float64(2.43282), np.int64(98), 4, 'Success']"
4292,3261,91749,"[[4292, 609, 10113, 12325, 11837, 1983, 3261], np.float64(67.2954), np.int64(212), 7, 'Failure']"
40,6342,802581,"[[40, 148, 5060, 6342], np.float64(280.30089999999996), np.int64(110), 4, 'Failure']"
8582,10305,1224921,"[[8582, 9590, 167, 3742, 10305], np.float64(1247.2818), np.int64(144), 5, 'Failure']"
67,11180,15046694,"[[67, 321, 2734, 11180], np.float64(37633.81931), np.int64(224), 4, 'Failure']"
1525,2771,9,"[[1525, 1236, 6020, 167, 6876, 855, 2771], np.float64(4.01173), np.int64(230), 7, 'Success']"
1413,7399,71,"[[1413, 383, 12325, 4433, 8301, 7218, 7399], np.float64(0.0473), np.int64(442), 7, 'Success']"
9554,10127,973,"[[9554, 12325, 11840, 6503, 466, 10127], np.float64(9999.10703), np.int64(208), 6, 'Success']"
12958,4978,1347,"[[12958, 26, 6693, 18, 4978], np.float64(1.5048300000000001), np.int64(154), 5, 'Success']"
6497,1017,36349,"[[6497, 55, 177, 61, 600, 1017], np.float64(113.30219), np.int64(156), 6, 'Success']"
6901,3273,569066,"[[6901, 6587, 8782, 10129, 2672, 3273], np.float64(190.37258), np.int64(194), 6, 'Failure']"
12876,11612,1630383,"[[12876, 11588, 6090, 4482, 9416, 18, 351, 324, 11612], np.float64(712.0463799999999), np.int64(418), 9, 'Failure']"
11356,208,40114312,"[[11356, 3292, 173, 60, 1983, 12634, 208], np.float64(265025.66703), np.int64(198), 7, 'Failure']"
12217,11153,10,"[[12217, 11684, 667, 44, 2425, 19, 4822, 11057, 11153], np.float64(2.00014), np.int64(512), 9, 'Failure']"
5329,3621,59,"[[5329, 4822, 2223, 12166, 12950, 3621], np.float64(4.4251499999999995), np.int64(298), 6, 'Success']"
8914,637,643,"[[8914, 8768, 2, 2654, 600, 637], np.float64(3.9291099999999997), np.int64(282), 6, 'Success']"
10390,8451,3201,"[[10390, 10294, 2223, 612, 8655, 8451], np.float64(16.34515), np.int64(304), 6, 'Success']"
12548,8452,23947,"[[12548, 855, 1969, 609, 6020, 604, 8452], np.float64(18.264490000000002), np.int64(344), 7, 'Failure']"
4346,8853,352087,"[[4346, 91, 8853], np.float64(352.587), np.int64(230), 3, 'Failure']"
3839,8534,2974412,"[[3839, 3642, 18, 8534], np.float64(33.71857), np.int64(120), 4, 'Failure']"
7927,3642,14455651,"[[7927, 7396, 12325, 137, 167, 3642], np.float64(9122.56456), np.int64(194), 6, 'Failure']"
1841,8809,1,"[[1841, 173, 71, 6855, 8809], np.float64(2.25066), np.int64(138), 5, 'Success']"
4577,9503,86,"[[4577, 59, 173, 88, 152, 5003, 9503], np.float64(4.25502), np.int64(196), 7, 'Success']"
11972,2873,423,"[[11972, 9490, 21, 2873], np.float64(1.01102), np.int64(114), 4, 'Success']"
1164,10337,2593,"[[1164, 1139, 1059, 167, 2584, 10337], np.float64(14.51064), np.int64(200), 6, 'Success']"
3769,2031,81024,"[[3769, 321, 2031], np.float64(9.1024), np.int64(184), 3, 'Success']"
6829,467,141339,"[[6829, 131, 652, 314, 3638, 467], np.float64(6.52488), np.int64(304), 6, 'Failure']"
6893,459,5305571,"[[6893, 233, 459], np.float64(16.00114), np.int64(74), 3, 'Success']"
3017,2562,19143632,"[[3017, 796, 2562], np.float64(20.14363), np.int64(80), 3, 'Failure']"
8343,1993,3,"[[8343, 398, 1879, 2425, 609, 1993], np.float64(1.0), np.int64(304), 6, 'Success']"
7667,6581,34,"[[7667, 7218, 36, 12325, 1559, 2290, 6581], np.float64(0.32261), np.int64(370), 7, 'Success']"
2511,2488,724,"[[2511, 1609, 6953, 167, 9510, 3297, 1855, 1854, 966, 2488], np.float64(7.270509999999999), np.int64(350), 10, 'Success']"
6085,8429,5268,"[[6085, 32, 8429], np.float64(3.62873), np.int64(184), 3, 'Success']"
4713,4280,63135,"[[4713, 4714, 6011, 6010, 600, 2011, 4280], np.float64(190.53466), np.int64(240), 7, 'Failure']"
6304,8347,318474,"[[6304, 855, 8347], np.float64(63.6948), np.int64(80), 3, 'Success']"
642,2984,7942059,"[[642, 211, 167, 3769, 2984], np.float64(611.54906), np.int64(254), 5, 'Failure']"
1973,3065,11813524,"[[1973, 175, 64, 131, 3065], np.float64(664.80804), np.int64(138), 5, 'Failure']"
412,3715,10,"[[412, 2, 3083, 3715], np.float64(0.0), np.int64(202), 4, 'Success']"
791,7904,55,"[[791, 51, 2, 6274, 7904], np.float64(10.275), np.int64(346), 5, 'Success']"
6407,5875,866,"[[6407, 5361, 12325, 12189, 9518, 9281, 6911, 4869, 6014, 5875], np.float64(27.02673), np.int64(348), 10, 'Success']"
12292,6075,8702,"[[12292, 175, 70, 3704, 6075], np.float64(3.59886), np.int64(132), 5, 'Success']"
9465,6925,23847,"[[9465, 1067, 1927, 167, 6925], np.float64(24.73022), np.int64(254), 5, 'Success']"
1852,703,166392,"[[1852, 2877, 10113, 72, 703], np.float64(2.33278), np.int64(160), 5, 'Failure']"
5103,11758,3648997,"[[5103, 177, 175, 2877, 233, 11758], np.float64(73191.62097), np.int64(172), 6, 'Failure']"
56,9542,11775638,"[[56, 177, 59, 9542], np.float64(649.91009), np.int64(76), 4, 'Failure']"
7919,7114,4,"[[7919, 21, 6274, 7114], np.float64(1.0), np.int64(224), 4, 'Success']"
8796,5660,80,"[[8796, 8768, 10113, 12325, 5660], np.float64(25.315), np.int64(258), 5, 'Success']"
10681,12370,273,"[[10681, 10294, 2223, 167, 12325, 12370], np.float64(10031.334190000001), np.int64(298), 6, 'Failure']"
11405,1335,3558,"[[11405, 855, 6010, 600, 1236, 1335], np.float64(22.0959), np.int64(200), 6, 'Success']"
6306,4922,63773,"[[6306, 2, 4822, 4922], np.float64(0.0), np.int64(202), 4, 'Success']"
6699,2882,251524,"[[6699, 32, 3549, 609, 3363, 189, 2882], np.float64(656.70592), np.int64(724), 7, 'Failure']"
3956,6004,9566328,"[[3956, 32, 6004], np.float64(4774.59767), np.int64(184), 3, 'Success']"
12634,8737,10450451,"[[12634, 321, 18, 8737], np.float64(1057.4967000000001), np.int64(224), 4, 'Failure']"
278,8638,1,"[[278, 18, 11837, 48, 8638], np.float64(1.0001), np.int64(132), 5, 'Success']"
10057,10685,73,"[[10057, 73, 4822, 10294, 10685], np.float64(2.25402), np.int64(368), 5, 'Success']"
958,9873,281,"[[958, 600, 12325, 612, 9873], np.float64(1.8462800000000001), np.int64(154), 5, 'Success']"
5056,12085,2221,"[[5056, 612, 12085], np.float64(1.00222), np.int64(70), 3, 'Success']"
1698,8860,45719,"[[1698, 919, 801, 2680, 600, 8688, 8768, 8860], np.float64(141.23919999999998), np.int64(384), 8, 'Failure']"
11974,4032,512981,"[[11974, 18, 12157, 4302, 9600, 4032], np.float64(113.14117), np.int64(194), 6, 'Failure']"
592,4038,2755649,"[[592, 36, 8160, 167, 3769, 4508, 999, 4038], np.float64(2756432.6058799997), np.int64(270), 8, 'Failure']"
2622,5855,11546541,"[[2622, 233, 5855], np.float64(29247.38835), np.int64(74), 3, 'Failure']"
7999,8,4,"[[7999, 600, 1236, 6020, 6935, 8], np.float64(5.699190000000001), np.int64(194), 6, 'Success']"
10241,4786,22,"[[10241, 7218, 2223, 167, 6876, 855, 4786], np.float64(0.09138), np.int64(334), 7, 'Success']"
5552,12088,806,"[[5552, 21, 12088], np.float64(1.00081), np.int64(80), 3, 'Success']"
394,245,7531,"[[394, 175, 53, 298, 245], np.float64(2.6717400000000002), np.int64(138), 5, 'Success']"
2449,3746,11691,"[[2449, 600, 1059, 167, 349, 679, 6845, 3746], np.float64(51.83384000000001), np.int64(280), 8, 'Failure']"
12540,8097,204834,"[[12540, 167, 11837, 308, 153, 8097], np.float64(6.30155), np.int64(172), 6, 'Failure']"
3839,3322,2037815,"[[3839, 233, 3322], np.float64(2109.13852), np.int64(74), 3, 'Success']"
1837,1832,11831222,"[[1837, 3067, 2359, 321, 167, 1832], np.float64(18013.629930000003), np.int64(288), 6, 'Failure']"
10287,2154,4,"[[10287, 11049, 12325, 8737, 11207, 2155, 2154], np.float64(25.02964), np.int64(215), 7, 'Success']"
6574,11746,92,"[[6574, 855, 12325, 10485, 11746], np.float64(25.0234), np.int64(148), 5, 'Success']"
2862,3777,103,"[[2862, 32, 6010, 600, 3777], np.float64(1.36055), np.int64(264), 5, 'Success']"
7734,4720,3461,"[[7734, 6274, 2223, 167, 3190, 233, 2374, 4720], np.float64(13.149560000000001), np.int64(472), 8, 'Success']"
9714,6925,97597,"[[9714, 612, 4312, 167, 6925], np.float64(1.1951999999999998), np.int64(150), 5, 'Success']"
8384,1981,750509,"[[8384, 12325, 1981], np.float64(25.0), np.int64(74), 3, 'Failure']"
10501,4762,3270424,"[[10501, 233, 12325, 6722, 301, 4762], np.float64(3303.99426), np.int64(188), 6, 'Success']"
3784,1779,25722001,"[[3784, 3292, 445, 1779], np.float64(66241.52125), np.int64(204), 4, 'Success']"
11094,3674,3,"[[11094, 11057, 6274, 36, 3642, 9689, 10516, 8345, 6720, 3674], np.float64(1.0313599999999998), np.int64(600), 10, 'Success']"
10002,13066,30,"[[10002, 609, 13066], np.float64(0.003), np.int64(80), 3, 'Success']"
11126,269,549,"[[11126, 11057, 4822, 6079, 600, 233, 269], np.float64(13.3607), np.int64(442), 7, 'Success']"
4512,1579,2431,"[[4512, 609, 6010, 12194, 1579], np.float64(0.24553), np.int64(160), 5, 'Success']"
6692,584,40601,"[[6692, 189, 3099, 3292, 12325, 6200, 2232, 1139, 584], np.float64(300.86051), np.int64(674), 9, 'Failure']"
11194,2455,734824,"[[11194, 11067, 167, 4792, 4261, 3633, 2455], np.float64(171.49232), np.int64(240), 7, 'Failure']"
641,3143,1767214,"[[641, 855, 398, 1275, 3143], np.float64(2122.01221), np.int64(264), 5, 'Success']"
6365,600,14568466,"[[6365, 177, 61, 600], np.float64(803.51563), np.int64(98), 4, 'Failure']"
5210,989,7,"[[5210, 3662, 167, 3892, 3221, 4479, 2190, 2666, 989], np.float64(2.2529800000000004), np.int64(310), 9, 'Success']"
12703,8929,66,"[[12703, 21, 8768, 8929], np.float64(1.00007), np.int64(218), 4, 'Success']"
1800,762,799,"[[1800, 1236, 2, 2654, 600, 762], np.float64(3.47794), np.int64(178), 6, 'Success']"
6006,1026,2357,"[[6006, 6079, 600, 1026], np.float64(7.07336), np.int64(120), 4, 'Success']"
6507,5665,22761,"[[6507, 6948, 167, 12325, 9314, 6079, 600, 5665], np.float64(97.43920999999999), np.int64(264), 8, 'Success']"
320,1413,835585,"[[320, 73, 177, 10169, 1782, 567, 1413], np.float64(2168.3305), np.int64(212), 7, 'Failure']"
5825,1917,2824177,"[[5825, 383, 12325, 1917], np.float64(313.48365), np.int64(114), 4, 'Failure']"
6056,4338,57436685,"[[6056, 173, 4338], np.float64(3161.26768), np.int64(80), 3, 'Failure']"
12480,6880,9,
6135,6995,18,"[[6135, 609, 5627, 6995], np.float64(0.0036), np.int64(120), 4, 'Success']"
10818,12224,445,"[[10818, 3083, 2223, 609, 12224], np.float64(1.43275), np.int64(264), 5, 'Success']"
6829,13102,7638,"[[6829, 3520, 12325, 13102], np.float64(10003.85018), np.int64(114), 4, 'Success']"
5553,3678,78646,"[[5553, 3941, 36, 3678], np.float64(396.59651), np.int64(133), 4, 'Failure']"
4,6733,105149,"[[4, 207, 3883, 6733], np.float64(51.10515), np.int64(224), 4, 'Failure']"
12778,1314,2289257,"[[12778, 13001, 582, 12292, 167, 5835, 1314], np.float64(332.50778), np.int64(216), 7, 'Failure']"
4822,50,36055789,"[[4822, 73, 175, 50], np.float64(0.0), np.int64(180), 4, 'Success']"
7264,4444,8,"[[7264, 7218, 3083, 4444], np.float64(0.0), np.int64(328), 4, 'Success']"
2283,12264,85,"[[2283, 108, 5589, 167, 6876, 855, 12264], np.float64(0.13625), np.int64(210), 7, 'Success']"
